transaction_id,customer_id,product_category,price,quantity,payment_method,purchase_date,city,customer_age
4293,1500,PetShop,760.05,3,PIX,2024-06-27 20:00:00,São Paulo,26
4294,1839,Roupas,56.24,4,Boleto,2024-06-27 21:00:00,São Paulo,66
4295,3749,Livros,2222.72,5,PIX,2024-06-27 22:00:00,Fortaleza,40
4296,4618,Roupas,574.98,5,Cartão Débito,2024-06-27 23:00:00,Rio de Janeiro,44
4297,2682,Esportes,2323.91,3,Boleto,2024-06-28 00:00:00,Belo Horizonte,34
4298,2565,Esportes,1796.41,5,PIX,2024-06-28 01:00:00,Belo Horizonte,33
4299,3046,PetShop,1909.01,2,Cartão Crédito,2024-06-28 02:00:00,Fortaleza,72
4300,4917,PetShop,511.64,5,PIX,2024-06-28 03:00:00,Rio de Janeiro,62
4301,2530,Roupas,593.14,2,Boleto,2024-06-28 04:00:00,Curitiba,74
4302,1595,Esportes,1307.96,3,Cartão Crédito,2024-06-28 05:00:00,Porto Alegre,44
4303,2904,Esportes,438.53,3,Cartão Débito,2024-06-28 06:00:00,Fortaleza,31
4304,1280,Livros,770.52,3,Cartão Débito,2024-06-28 07:00:00,São Paulo,61
4305,1423,Casa,810.44,4,PIX,2024-06-28 08:00:00,Fortaleza,55
4306,3903,Livros,407.48,5,Cartão Débito,2024-06-28 09:00:00,Porto Alegre,23
4307,1269,Eletronicos,520.91,1,PIX,2024-06-28 10:00:00,Fortaleza,49
4308,1153,Livros,1973.49,1,PIX,2024-06-28 11:00:00,Rio de Janeiro,21
4309,3661,Roupas,426.32,3,PIX,2024-06-28 12:00:00,São Paulo,60
4310,2750,Casa,80.86,5,PIX,2024-06-28 13:00:00,Porto Alegre,60
4311,1661,Roupas,1577.09,2,Boleto,2024-06-28 14:00:00,Belo Horizonte,68
4312,2967,Eletronicos,2440.2,1,Boleto,2024-06-28 15:00:00,Curitiba,45
4313,1082,Casa,834.72,3,Cartão Crédito,2024-06-28 16:00:00,Fortaleza,59
4314,4693,PetShop,305.45,1,Cartão Crédito,2024-06-28 17:00:00,Fortaleza,49
4315,3994,Esportes,1430.26,1,Cartão Débito,2024-06-28 18:00:00,Porto Alegre,36
4316,3946,Livros,2266.82,1,Boleto,2024-06-28 19:00:00,Curitiba,67
4317,2449,Roupas,1962.31,3,Cartão Crédito,2024-06-28 20:00:00,Fortaleza,72
4318,2298,Eletronicos,1560.06,3,Boleto,2024-06-28 21:00:00,Belo Horizonte,27
4319,4784,Esportes,794.49,4,Boleto,2024-06-28 22:00:00,Porto Alegre,64
4320,3331,Livros,1359.28,4,Cartão Débito,2024-06-28 23:00:00,Rio de Janeiro,21
4321,1979,Esportes,237.2,4,Cartão Débito,2024-06-29 00:00:00,São Paulo,54
4322,3220,Livros,1700.57,1,PIX,2024-06-29 01:00:00,Belo Horizonte,78
4323,4398,PetShop,1815.49,5,Boleto,2024-06-29 02:00:00,Curitiba,75
4324,4789,Casa,2412.93,3,PIX,2024-06-29 03:00:00,Curitiba,21
4325,4134,Esportes,658.39,4,PIX,2024-06-29 04:00:00,Belo Horizonte,68
4326,4144,Esportes,55.96,5,PIX,2024-06-29 05:00:00,Rio de Janeiro,75
4327,3810,Esportes,1368.57,4,Boleto,2024-06-29 06:00:00,Fortaleza,19
4328,2659,Casa,1769.91,4,Boleto,2024-06-29 07:00:00,Rio de Janeiro,68
4329,2398,Eletronicos,1978.11,5,PIX,2024-06-29 08:00:00,Fortaleza,24
4330,1632,Livros,492.41,4,Boleto,2024-06-29 09:00:00,Fortaleza,20
4331,2531,PetShop,661.76,1,PIX,2024-06-29 10:00:00,Curitiba,25
4332,1786,Esportes,1286.35,1,Cartão Crédito,2024-06-29 11:00:00,Fortaleza,62
4333,3990,Casa,833.2,1,Boleto,2024-06-29 12:00:00,Belo Horizonte,23
4334,4059,Eletronicos,2152.67,2,Cartão Débito,2024-06-29 13:00:00,Fortaleza,79
4335,1397,Livros,1189.66,4,Cartão Débito,2024-06-29 14:00:00,Belo Horizonte,38
4336,2143,Casa,2000.95,2,PIX,2024-06-29 15:00:00,São Paulo,19
4337,1933,PetShop,1455.74,3,Cartão Crédito,2024-06-29 16:00:00,Curitiba,73
4338,2460,PetShop,1934.99,5,Boleto,2024-06-29 17:00:00,Rio de Janeiro,52
4339,2852,Livros,838.36,3,PIX,2024-06-29 18:00:00,Porto Alegre,22
4340,3723,Esportes,2080.23,2,Cartão Crédito,2024-06-29 19:00:00,Rio de Janeiro,21
4341,3983,PetShop,693.69,1,Cartão Crédito,2024-06-29 20:00:00,Rio de Janeiro,60
4342,3512,Eletronicos,1369.79,4,Boleto,2024-06-29 21:00:00,Porto Alegre,66
4343,1285,Casa,542.88,4,Cartão Débito,2024-06-29 22:00:00,Curitiba,57
4344,1264,Eletronicos,1194.06,1,Cartão Débito,2024-06-29 23:00:00,Fortaleza,30
4345,3367,Esportes,802.26,4,Cartão Crédito,2024-06-30 00:00:00,São Paulo,50
4346,3720,Eletronicos,674.09,5,Cartão Débito,2024-06-30 01:00:00,Rio de Janeiro,65
4347,4447,Eletronicos,2417.79,5,Cartão Crédito,2024-06-30 02:00:00,Fortaleza,47
4348,3867,Roupas,408.58,5,Cartão Crédito,2024-06-30 03:00:00,Rio de Janeiro,29
4349,3136,Eletronicos,1970.44,3,Cartão Crédito,2024-06-30 04:00:00,Curitiba,50
4350,2677,Livros,2460.57,1,Cartão Débito,2024-06-30 05:00:00,Curitiba,26
4351,2226,Casa,59.55,5,PIX,2024-06-30 06:00:00,Belo Horizonte,25
4352,1820,Roupas,1750.58,2,Cartão Débito,2024-06-30 07:00:00,Curitiba,76
4353,2762,Casa,639.75,5,PIX,2024-06-30 08:00:00,Curitiba,32
4354,4048,Casa,110.81,3,Cartão Débito,2024-06-30 09:00:00,Rio de Janeiro,28
4355,3381,Esportes,1013.2,2,Boleto,2024-06-30 10:00:00,São Paulo,72
4356,3269,Esportes,2338.69,1,Boleto,2024-06-30 11:00:00,Rio de Janeiro,49
4357,1040,Roupas,39.3,1,Cartão Débito,2024-06-30 12:00:00,Fortaleza,75
4358,2731,PetShop,1473.84,5,Boleto,2024-06-30 13:00:00,Curitiba,60
4359,1067,Esportes,1258.48,2,Boleto,2024-06-30 14:00:00,Belo Horizonte,66
4360,1987,Esportes,2184.73,2,Boleto,2024-06-30 15:00:00,São Paulo,20
4361,2799,Esportes,219.16,5,Boleto,2024-06-30 16:00:00,Belo Horizonte,63
4362,3561,Casa,1707.0,5,PIX,2024-06-30 17:00:00,Porto Alegre,25
4363,4944,Roupas,1703.47,4,Cartão Crédito,2024-06-30 18:00:00,Belo Horizonte,47
4364,4708,Casa,1676.01,4,PIX,2024-06-30 19:00:00,Belo Horizonte,27
4365,4693,Livros,2356.41,5,Cartão Crédito,2024-06-30 20:00:00,Fortaleza,67
4366,2621,Casa,2059.49,3,Cartão Crédito,2024-06-30 21:00:00,Curitiba,28
4367,2655,Livros,114.51,4,Cartão Débito,2024-06-30 22:00:00,Fortaleza,36
4368,4198,Eletronicos,1183.0,5,Cartão Débito,2024-06-30 23:00:00,Curitiba,63
4369,2278,Eletronicos,1000.9,2,Cartão Débito,2024-07-01 00:00:00,Fortaleza,69
4370,1694,Livros,782.27,4,Cartão Débito,2024-07-01 01:00:00,Curitiba,68
4371,4087,Livros,1133.83,3,Cartão Débito,2024-07-01 02:00:00,Curitiba,73
4372,3524,Casa,966.64,1,PIX,2024-07-01 03:00:00,Curitiba,48
4373,2085,Livros,1086.51,2,PIX,2024-07-01 04:00:00,Belo Horizonte,69
4374,3928,Roupas,2448.36,3,Boleto,2024-07-01 05:00:00,Porto Alegre,56
4375,3479,Eletronicos,230.7,3,PIX,2024-07-01 06:00:00,Curitiba,63
4376,2693,Eletronicos,2306.35,3,PIX,2024-07-01 07:00:00,Porto Alegre,66
4377,3315,PetShop,1205.79,2,Cartão Débito,2024-07-01 08:00:00,Porto Alegre,62
4378,2058,Livros,1563.12,3,Boleto,2024-07-01 09:00:00,Rio de Janeiro,65
4379,1778,Esportes,2077.16,1,PIX,2024-07-01 10:00:00,Rio de Janeiro,69
4380,4647,Esportes,907.55,4,PIX,2024-07-01 11:00:00,São Paulo,47
4381,1493,Livros,1081.75,2,Boleto,2024-07-01 12:00:00,Fortaleza,27
4382,2585,Roupas,1029.7,3,Cartão Crédito,2024-07-01 13:00:00,Rio de Janeiro,61
4383,2492,Esportes,943.08,5,Cartão Débito,2024-07-01 14:00:00,Curitiba,50
4384,2790,PetShop,2314.57,4,PIX,2024-07-01 15:00:00,Porto Alegre,51
4385,1660,Livros,2074.04,2,PIX,2024-07-01 16:00:00,Fortaleza,53
4386,2348,Roupas,281.41,5,Boleto,2024-07-01 17:00:00,São Paulo,63
4387,2327,Roupas,279.23,5,PIX,2024-07-01 18:00:00,Rio de Janeiro,43
4388,2299,Casa,1075.4,3,Cartão Débito,2024-07-01 19:00:00,Belo Horizonte,28
4389,4940,Roupas,255.66,2,PIX,2024-07-01 20:00:00,Fortaleza,27
4390,2986,Esportes,1551.54,3,Cartão Crédito,2024-07-01 21:00:00,São Paulo,37
4391,4755,Esportes,367.79,1,Cartão Débito,2024-07-01 22:00:00,Curitiba,59
4392,4060,Livros,1310.71,5,Cartão Crédito,2024-07-01 23:00:00,Fortaleza,17
4393,3044,Livros,27.98,1,Boleto,2024-07-02 00:00:00,Porto Alegre,44
4394,4272,Roupas,798.32,3,Cartão Débito,2024-07-02 01:00:00,Curitiba,28
4395,4516,PetShop,1696.2,4,PIX,2024-07-02 02:00:00,Curitiba,50
4396,2928,Eletronicos,1215.26,5,Cartão Débito,2024-07-02 03:00:00,Fortaleza,28
4397,2347,Casa,2445.89,4,Cartão Débito,2024-07-02 04:00:00,Belo Horizonte,72
4398,2058,Eletronicos,2186.52,2,Cartão Débito,2024-07-02 05:00:00,Belo Horizonte,49
4399,1976,Roupas,904.09,5,Cartão Crédito,2024-07-02 06:00:00,Fortaleza,34
4400,1481,Roupas,123.26,1,Boleto,2024-07-02 07:00:00,Fortaleza,24
4401,1727,Eletronicos,2115.61,4,Cartão Débito,2024-07-02 08:00:00,Fortaleza,67
4402,3527,Casa,2278.97,2,PIX,2024-07-02 09:00:00,Porto Alegre,46
4403,4136,Eletronicos,2053.36,5,Cartão Débito,2024-07-02 10:00:00,Rio de Janeiro,48
4404,2031,Livros,328.6,2,Cartão Débito,2024-07-02 11:00:00,Curitiba,42
4405,4372,Esportes,2494.81,1,Boleto,2024-07-02 12:00:00,Fortaleza,60
4406,1342,PetShop,653.87,5,PIX,2024-07-02 13:00:00,Rio de Janeiro,17
4407,4502,Livros,1813.27,2,PIX,2024-07-02 14:00:00,Porto Alegre,30
4408,2447,Esportes,2271.01,3,Cartão Crédito,2024-07-02 15:00:00,Curitiba,34
4409,3379,PetShop,596.86,5,PIX,2024-07-02 16:00:00,Rio de Janeiro,72
4410,3485,PetShop,2271.56,5,PIX,2024-07-02 17:00:00,Curitiba,46
4411,4659,PetShop,780.61,5,PIX,2024-07-02 18:00:00,Belo Horizonte,72
4412,3221,Roupas,2441.27,5,Cartão Débito,2024-07-02 19:00:00,Fortaleza,31
4413,3606,PetShop,710.34,3,Cartão Crédito,2024-07-02 20:00:00,Belo Horizonte,58
4414,1526,Casa,2384.06,1,PIX,2024-07-02 21:00:00,São Paulo,30
4415,2896,Eletronicos,143.33,3,PIX,2024-07-02 22:00:00,Porto Alegre,21
4416,1658,Casa,1776.09,3,PIX,2024-07-02 23:00:00,Fortaleza,29
4417,3073,Eletronicos,1334.96,2,Cartão Débito,2024-07-03 00:00:00,Rio de Janeiro,42
4418,1819,Livros,1199.91,4,Cartão Débito,2024-07-03 01:00:00,Curitiba,53
4419,3652,Livros,566.5,4,Cartão Crédito,2024-07-03 02:00:00,São Paulo,34
4420,1405,Eletronicos,1766.93,2,Boleto,2024-07-03 03:00:00,Porto Alegre,52
4421,3279,Casa,485.12,3,Cartão Crédito,2024-07-03 04:00:00,Porto Alegre,78
4422,3580,Eletronicos,1386.58,2,Cartão Débito,2024-07-03 05:00:00,Porto Alegre,58
4423,4890,PetShop,640.58,5,PIX,2024-07-03 06:00:00,Rio de Janeiro,19
4424,2573,Roupas,2389.5,2,PIX,2024-07-03 07:00:00,Fortaleza,73
4425,2811,Livros,81.29,2,Cartão Crédito,2024-07-03 08:00:00,Belo Horizonte,41
4426,1504,Roupas,507.32,5,PIX,2024-07-03 09:00:00,São Paulo,75
4427,4740,PetShop,613.35,4,Cartão Débito,2024-07-03 10:00:00,Rio de Janeiro,24
4428,1178,PetShop,1041.03,5,Cartão Crédito,2024-07-03 11:00:00,Curitiba,56
4429,1131,Livros,589.5,1,Boleto,2024-07-03 12:00:00,Rio de Janeiro,64
4430,2846,Livros,1233.46,2,Cartão Débito,2024-07-03 13:00:00,Curitiba,55
4431,2478,PetShop,2182.44,2,Cartão Débito,2024-07-03 14:00:00,Curitiba,30
4432,3395,Esportes,1783.04,4,PIX,2024-07-03 15:00:00,Porto Alegre,56
4433,3587,Roupas,1454.11,3,Cartão Débito,2024-07-03 16:00:00,Rio de Janeiro,52
4434,1771,Roupas,231.62,5,Cartão Débito,2024-07-03 17:00:00,Belo Horizonte,19
4435,2429,Esportes,1738.04,3,Boleto,2024-07-03 18:00:00,Curitiba,41
4436,3123,Casa,424.37,1,PIX,2024-07-03 19:00:00,Porto Alegre,67
4437,1578,Roupas,1968.05,5,Cartão Débito,2024-07-03 20:00:00,Belo Horizonte,33
4438,3901,Eletronicos,632.64,1,PIX,2024-07-03 21:00:00,Rio de Janeiro,56
4439,2515,PetShop,1048.45,1,Cartão Débito,2024-07-03 22:00:00,Belo Horizonte,68
4440,1193,PetShop,882.67,1,Boleto,2024-07-03 23:00:00,Rio de Janeiro,74
4441,3007,Esportes,2148.45,5,PIX,2024-07-04 00:00:00,Curitiba,50
4442,2185,Roupas,325.1,5,PIX,2024-07-04 01:00:00,São Paulo,69
4443,3394,Casa,1418.46,4,Boleto,2024-07-04 02:00:00,São Paulo,56
4444,3998,Roupas,363.73,2,Cartão Crédito,2024-07-04 03:00:00,Fortaleza,56
4445,2384,PetShop,1764.94,3,Cartão Débito,2024-07-04 04:00:00,Fortaleza,75
4446,2792,Livros,2263.64,3,Cartão Débito,2024-07-04 05:00:00,Curitiba,44
4447,4655,Eletronicos,1092.17,1,Cartão Crédito,2024-07-04 06:00:00,Belo Horizonte,68
4448,2110,Esportes,1225.35,5,PIX,2024-07-04 07:00:00,Rio de Janeiro,39
4449,4333,Livros,2319.28,5,PIX,2024-07-04 08:00:00,São Paulo,19
4450,3261,Casa,1307.27,1,Boleto,2024-07-04 09:00:00,Rio de Janeiro,36
4451,4736,Livros,1224.12,2,Boleto,2024-07-04 10:00:00,Curitiba,54
4452,4793,Livros,1450.04,3,Boleto,2024-07-04 11:00:00,Belo Horizonte,22
4453,2936,Casa,1726.18,4,Cartão Crédito,2024-07-04 12:00:00,Rio de Janeiro,76
4454,3620,Livros,276.14,2,Cartão Crédito,2024-07-04 13:00:00,Belo Horizonte,38
4455,1779,Esportes,2054.57,5,PIX,2024-07-04 14:00:00,São Paulo,55
4456,1261,PetShop,1094.41,1,Boleto,2024-07-04 15:00:00,Rio de Janeiro,74
4457,1729,Roupas,190.15,3,PIX,2024-07-04 16:00:00,Porto Alegre,36
4458,1282,Livros,1967.59,1,Cartão Crédito,2024-07-04 17:00:00,São Paulo,78
4459,4719,Esportes,948.61,5,Cartão Débito,2024-07-04 18:00:00,Belo Horizonte,16
4460,2490,Roupas,259.92,1,PIX,2024-07-04 19:00:00,Curitiba,74
4461,4451,Roupas,1588.11,3,Cartão Crédito,2024-07-04 20:00:00,Porto Alegre,56
4462,1361,Livros,2201.53,1,Boleto,2024-07-04 21:00:00,Fortaleza,40
4463,4520,Esportes,2220.51,3,Cartão Débito,2024-07-04 22:00:00,Rio de Janeiro,46
4464,1440,PetShop,2394.58,1,Cartão Débito,2024-07-04 23:00:00,Fortaleza,70
4465,3140,Livros,2170.59,1,Cartão Débito,2024-07-05 00:00:00,São Paulo,59
4466,2644,Casa,15.33,3,Boleto,2024-07-05 01:00:00,Rio de Janeiro,53
4467,3800,Roupas,956.8,1,Cartão Débito,2024-07-05 02:00:00,Rio de Janeiro,60
4468,1866,Livros,2048.17,2,Cartão Crédito,2024-07-05 03:00:00,Porto Alegre,76
4469,2447,Roupas,921.97,4,PIX,2024-07-05 04:00:00,Porto Alegre,20
4470,1141,Esportes,1507.86,2,Cartão Débito,2024-07-05 05:00:00,Porto Alegre,68
4471,2314,Eletronicos,1519.73,4,Cartão Débito,2024-07-05 06:00:00,Porto Alegre,46
4472,2455,Livros,918.91,2,Cartão Crédito,2024-07-05 07:00:00,Curitiba,66
4473,3796,PetShop,2262.14,4,Boleto,2024-07-05 08:00:00,Belo Horizonte,73
4474,2875,Livros,1263.04,1,Cartão Débito,2024-07-05 09:00:00,Porto Alegre,16
4475,2847,Roupas,1167.31,3,Cartão Crédito,2024-07-05 10:00:00,São Paulo,69
4476,2712,Esportes,2493.81,3,Cartão Crédito,2024-07-05 11:00:00,Rio de Janeiro,71
4477,3700,Casa,1238.82,5,Boleto,2024-07-05 12:00:00,Fortaleza,45
4478,1700,PetShop,454.21,4,Boleto,2024-07-05 13:00:00,Porto Alegre,33
4479,1997,Esportes,1287.54,5,PIX,2024-07-05 14:00:00,São Paulo,23
4480,3096,Livros,2036.9,5,Cartão Débito,2024-07-05 15:00:00,Curitiba,71
4481,2325,Casa,1944.38,4,PIX,2024-07-05 16:00:00,São Paulo,41
4482,1880,Esportes,1973.57,3,Cartão Crédito,2024-07-05 17:00:00,Fortaleza,55
4483,2213,Eletronicos,1772.98,4,Cartão Débito,2024-07-05 18:00:00,Fortaleza,73
4484,2159,PetShop,643.0,1,Cartão Crédito,2024-07-05 19:00:00,São Paulo,30
4485,1554,Roupas,2156.59,5,Cartão Crédito,2024-07-05 20:00:00,Curitiba,34
4486,1403,Esportes,2234.67,5,Cartão Crédito,2024-07-05 21:00:00,Fortaleza,25
4487,1891,Esportes,493.44,4,Boleto,2024-07-05 22:00:00,Curitiba,39
4488,3912,Eletronicos,334.83,5,Boleto,2024-07-05 23:00:00,Rio de Janeiro,31
4489,1601,Livros,2439.26,3,Cartão Débito,2024-07-06 00:00:00,Porto Alegre,58
4490,2830,PetShop,2172.13,5,Cartão Crédito,2024-07-06 01:00:00,Fortaleza,46
4491,1340,PetShop,2234.16,4,Cartão Crédito,2024-07-06 02:00:00,São Paulo,59
4492,4828,Roupas,2217.08,3,Cartão Débito,2024-07-06 03:00:00,Belo Horizonte,31
4493,2968,Esportes,1358.8,3,PIX,2024-07-06 04:00:00,Belo Horizonte,31
4494,1703,Casa,1619.54,5,Cartão Crédito,2024-07-06 05:00:00,Rio de Janeiro,43
4495,1317,Esportes,1367.95,4,Boleto,2024-07-06 06:00:00,Belo Horizonte,77
4496,3665,Roupas,137.5,5,PIX,2024-07-06 07:00:00,Rio de Janeiro,35
4497,2386,Esportes,1866.3,1,PIX,2024-07-06 08:00:00,Porto Alegre,50
4498,4893,Eletronicos,1268.28,1,PIX,2024-07-06 09:00:00,Rio de Janeiro,74
4499,3429,Esportes,1622.8,3,PIX,2024-07-06 10:00:00,Curitiba,24
4500,3280,Esportes,1261.57,5,PIX,2024-07-06 11:00:00,Curitiba,55
4501,2800,Casa,1234.61,1,PIX,2024-07-06 12:00:00,Curitiba,25
4502,2367,Eletronicos,437.75,2,Cartão Débito,2024-07-06 13:00:00,Fortaleza,76
4503,2572,Eletronicos,704.0,1,Cartão Débito,2024-07-06 14:00:00,Curitiba,60
4504,1816,Esportes,405.54,5,PIX,2024-07-06 15:00:00,Curitiba,33
4505,1552,PetShop,497.21,5,Boleto,2024-07-06 16:00:00,Curitiba,60
4506,4600,Casa,2432.71,1,Cartão Débito,2024-07-06 17:00:00,Curitiba,60
4507,1855,Esportes,391.25,5,Cartão Débito,2024-07-06 18:00:00,Fortaleza,30
4508,2812,Esportes,680.48,5,PIX,2024-07-06 19:00:00,Curitiba,60
4509,3866,Roupas,1480.57,2,Boleto,2024-07-06 20:00:00,Curitiba,45
4510,4642,Roupas,1529.34,3,PIX,2024-07-06 21:00:00,Porto Alegre,63
4511,1182,PetShop,393.4,5,Boleto,2024-07-06 22:00:00,Fortaleza,47
4512,4112,Casa,1986.36,4,Boleto,2024-07-06 23:00:00,Curitiba,55
4513,2574,Livros,1965.16,3,Cartão Crédito,2024-07-07 00:00:00,Rio de Janeiro,42
4514,1396,Roupas,600.92,3,Cartão Débito,2024-07-07 01:00:00,Porto Alegre,42
4515,2727,Livros,728.78,4,PIX,2024-07-07 02:00:00,Fortaleza,34
4516,3826,Eletronicos,2345.59,1,Cartão Débito,2024-07-07 03:00:00,Belo Horizonte,25
4517,2517,Roupas,2065.92,2,Cartão Débito,2024-07-07 04:00:00,São Paulo,59
4518,4730,Roupas,1747.51,5,Boleto,2024-07-07 05:00:00,Fortaleza,61
4519,1906,Casa,214.76,1,Cartão Débito,2024-07-07 06:00:00,Porto Alegre,21
4520,2356,PetShop,1051.48,4,Cartão Crédito,2024-07-07 07:00:00,Curitiba,68
4521,3174,Livros,1402.66,2,PIX,2024-07-07 08:00:00,Porto Alegre,39
4522,4629,Roupas,476.65,2,Cartão Débito,2024-07-07 09:00:00,São Paulo,24
4523,4628,Roupas,1126.08,2,PIX,2024-07-07 10:00:00,São Paulo,42
4524,1000,Casa,1506.55,4,Cartão Débito,2024-07-07 11:00:00,Fortaleza,22
4525,4239,Casa,825.17,1,PIX,2024-07-07 12:00:00,Curitiba,21
4526,4691,PetShop,1954.55,5,PIX,2024-07-07 13:00:00,Curitiba,69
4527,1018,Livros,2102.72,2,PIX,2024-07-07 14:00:00,Rio de Janeiro,48
4528,4403,Eletronicos,815.79,2,Cartão Débito,2024-07-07 15:00:00,São Paulo,36
4529,1583,PetShop,2098.26,1,Cartão Crédito,2024-07-07 16:00:00,Curitiba,61
4530,1455,Eletronicos,267.91,2,PIX,2024-07-07 17:00:00,São Paulo,71
4531,4004,Esportes,2095.95,2,Boleto,2024-07-07 18:00:00,Rio de Janeiro,53
4532,3036,Roupas,390.35,4,Boleto,2024-07-07 19:00:00,Belo Horizonte,59
4533,2132,Livros,216.49,3,Boleto,2024-07-07 20:00:00,São Paulo,32
4534,4339,PetShop,1608.02,1,Cartão Crédito,2024-07-07 21:00:00,Rio de Janeiro,78
4535,3492,Roupas,1185.12,1,PIX,2024-07-07 22:00:00,Rio de Janeiro,46
4536,4311,Livros,2270.65,1,Cartão Crédito,2024-07-07 23:00:00,Rio de Janeiro,52
4537,2952,Livros,914.34,4,PIX,2024-07-08 00:00:00,Porto Alegre,76
4538,4372,Livros,725.01,4,Cartão Crédito,2024-07-08 01:00:00,Fortaleza,26
4539,3649,Roupas,1256.83,5,PIX,2024-07-08 02:00:00,Curitiba,43
4540,3150,PetShop,1145.31,4,Boleto,2024-07-08 03:00:00,São Paulo,20
4541,1987,Casa,867.63,1,PIX,2024-07-08 04:00:00,Fortaleza,79
4542,4321,Roupas,1737.42,5,Cartão Crédito,2024-07-08 05:00:00,Porto Alegre,27
4543,4524,Livros,1901.31,3,PIX,2024-07-08 06:00:00,São Paulo,18
4544,1519,PetShop,2133.93,2,Cartão Débito,2024-07-08 07:00:00,Fortaleza,71
4545,4224,Esportes,2432.41,2,PIX,2024-07-08 08:00:00,Porto Alegre,78
4546,1858,Eletronicos,673.97,5,Boleto,2024-07-08 09:00:00,Curitiba,56
4547,1173,Livros,1793.07,3,PIX,2024-07-08 10:00:00,Rio de Janeiro,53
4548,2366,Esportes,991.7,2,Cartão Débito,2024-07-08 11:00:00,Fortaleza,69
4549,4741,Casa,1695.93,5,Cartão Débito,2024-07-08 12:00:00,Fortaleza,17
4550,4052,Livros,1195.19,4,Cartão Débito,2024-07-08 13:00:00,São Paulo,41
4551,3478,Esportes,2484.5,1,Cartão Crédito,2024-07-08 14:00:00,Rio de Janeiro,17
4552,1726,Livros,1824.97,3,Cartão Débito,2024-07-08 15:00:00,Curitiba,69
4553,4760,Roupas,2381.7,2,Cartão Crédito,2024-07-08 16:00:00,São Paulo,27
4554,2710,PetShop,2089.07,1,Cartão Débito,2024-07-08 17:00:00,Belo Horizonte,55
4555,2875,Esportes,2258.22,5,Cartão Crédito,2024-07-08 18:00:00,Belo Horizonte,17
4556,3897,PetShop,2037.9,2,Cartão Débito,2024-07-08 19:00:00,Belo Horizonte,56
4557,2681,Roupas,1153.31,1,Cartão Débito,2024-07-08 20:00:00,Curitiba,76
4558,2347,Roupas,636.95,4,PIX,2024-07-08 21:00:00,Belo Horizonte,31
4559,1989,PetShop,932.1,3,Cartão Débito,2024-07-08 22:00:00,Fortaleza,75
4560,4744,Esportes,60.39,5,PIX,2024-07-08 23:00:00,São Paulo,45
4561,3686,PetShop,1314.74,2,Cartão Débito,2024-07-09 00:00:00,Fortaleza,72
4562,1419,PetShop,1267.59,4,Cartão Débito,2024-07-09 01:00:00,Belo Horizonte,62
4563,1593,Eletronicos,1317.87,3,PIX,2024-07-09 02:00:00,São Paulo,61
4564,3532,Esportes,2435.34,3,PIX,2024-07-09 03:00:00,Fortaleza,67
4565,4730,Eletronicos,2279.52,4,Cartão Crédito,2024-07-09 04:00:00,Curitiba,51
4566,2774,Livros,412.66,2,Boleto,2024-07-09 05:00:00,Rio de Janeiro,19
4567,3459,PetShop,928.52,3,PIX,2024-07-09 06:00:00,Fortaleza,26
4568,1935,Livros,1065.65,5,Cartão Crédito,2024-07-09 07:00:00,Porto Alegre,68
4569,2107,Esportes,907.73,1,Cartão Débito,2024-07-09 08:00:00,Belo Horizonte,39
4570,2136,PetShop,1998.25,5,PIX,2024-07-09 09:00:00,Porto Alegre,33
4571,4808,Livros,1314.85,3,PIX,2024-07-09 10:00:00,Rio de Janeiro,42
4572,1331,Casa,1434.53,1,Cartão Débito,2024-07-09 11:00:00,Curitiba,52
4573,4449,Roupas,2134.0,4,Cartão Débito,2024-07-09 12:00:00,Fortaleza,77
4574,4826,PetShop,2016.76,1,Cartão Débito,2024-07-09 13:00:00,Curitiba,17
4575,3702,Roupas,339.21,1,Cartão Débito,2024-07-09 14:00:00,Rio de Janeiro,30
4576,3088,Eletronicos,1787.65,1,Boleto,2024-07-09 15:00:00,Porto Alegre,26
4577,2793,Livros,1094.24,3,PIX,2024-07-09 16:00:00,Fortaleza,42
4578,1958,Eletronicos,743.68,2,Cartão Débito,2024-07-09 17:00:00,Belo Horizonte,71
4579,4868,PetShop,134.55,3,Cartão Débito,2024-07-09 18:00:00,São Paulo,64
4580,1104,Roupas,1223.25,2,Boleto,2024-07-09 19:00:00,Curitiba,63
4581,1201,Roupas,895.04,4,PIX,2024-07-09 20:00:00,Rio de Janeiro,62
4582,3497,Livros,636.27,4,Cartão Crédito,2024-07-09 21:00:00,Fortaleza,38
4583,2842,PetShop,1739.73,4,PIX,2024-07-09 22:00:00,Porto Alegre,50
4584,2866,Casa,1926.02,4,Cartão Crédito,2024-07-09 23:00:00,Belo Horizonte,67
4585,2996,Casa,619.53,4,Boleto,2024-07-10 00:00:00,Porto Alegre,45
4586,2289,Livros,133.12,5,Cartão Débito,2024-07-10 01:00:00,Belo Horizonte,62
4587,1909,PetShop,2123.39,3,Boleto,2024-07-10 02:00:00,Fortaleza,39
4588,1209,Livros,34.8,2,PIX,2024-07-10 03:00:00,São Paulo,34
4589,1562,PetShop,2343.41,4,Cartão Débito,2024-07-10 04:00:00,São Paulo,75
4590,4189,Eletronicos,1572.77,5,PIX,2024-07-10 05:00:00,Rio de Janeiro,44
4591,3760,Livros,811.4,5,Cartão Crédito,2024-07-10 06:00:00,Rio de Janeiro,28
4592,4448,PetShop,623.73,5,PIX,2024-07-10 07:00:00,Belo Horizonte,63
